"grna_target","response_id","wilcoxon_test"
"candidate_enh_10","ENSG00000197816",0.0742330736336598
"candidate_enh_10","ENSG00000204291",0.934288059378092
"candidate_enh_10","ENSG00000106799",0.793940527231767
"candidate_enh_10","ENSG00000106803",0.131157227128714
"candidate_enh_10","ENSG00000119523",0.749068348379118
"candidate_enh_10","ENSG00000136874",0.196945852193362
"candidate_enh_10","ENSG00000106976",0.339714508990688
"candidate_enh_10","ENSG00000106991",0.381420134801255
"candidate_enh_10","ENSG00000106992",0.551145703748504
"candidate_enh_10","ENSG00000107021",0.533675017756055
"candidate_enh_10","ENSG00000119333",0.615720919999402
"candidate_enh_10","ENSG00000119335",0.156363367395289
"candidate_enh_10","ENSG00000119392",0.491451827244465
"candidate_enh_10","ENSG00000136807",0.801017454833709
"candidate_enh_10","ENSG00000136811",0.819983483215893
"candidate_enh_10","ENSG00000136828",0.340059665111936
"candidate_enh_10","ENSG00000136830",0.155429305142729
"candidate_enh_10","ENSG00000136840",0.178027137593433
"candidate_enh_10","ENSG00000136854",0.943830123915415
"candidate_enh_10","ENSG00000136856",0.839360194924509
"candidate_enh_10","ENSG00000136877",0.323541833350511
"candidate_enh_10","ENSG00000136895",0.497132120483639
"candidate_enh_10","ENSG00000136908",0.139474483086247
"candidate_enh_10","ENSG00000148334",0.352460800485613
"candidate_enh_10","ENSG00000148337",0.624226524380026
"candidate_enh_10","ENSG00000148339",0.385931021478775
"candidate_enh_10","ENSG00000148356",0.288308477891025
"candidate_enh_10","ENSG00000160404",0.836244101835129
"candidate_enh_10","ENSG00000160408",0.183790335617171
"candidate_enh_10","ENSG00000160445",0.338257243499979
"candidate_enh_10","ENSG00000160446",0.00445667349486528
"candidate_enh_10","ENSG00000160447",0.529392944249436
"candidate_enh_10","ENSG00000167103",0.906215398910368
"candidate_enh_10","ENSG00000167106",0.161197999392894
"candidate_enh_10","ENSG00000167110",0.447707168231951
"candidate_enh_10","ENSG00000167112",0.396380326851678
"candidate_enh_10","ENSG00000167113",0.0105845048767205
"candidate_enh_10","ENSG00000167114",0.686561419376633
"candidate_enh_10","ENSG00000167118",0.354976050363064
"candidate_enh_10","ENSG00000167123",0.0469538340216652
"candidate_enh_10","ENSG00000167136",0.229619426147561
"candidate_enh_10","ENSG00000171159",0.241225025971216
"candidate_enh_10","ENSG00000171169",0.854678475883957
"candidate_enh_10","ENSG00000175854",0.614506897749109
"candidate_enh_10","ENSG00000177125",0.593279134519238
"candidate_enh_10","ENSG00000187024",0.761564768641757
"candidate_enh_10","ENSG00000196152",0.35208308521758
"candidate_enh_10","ENSG00000197694",0.173338107729528
"candidate_enh_10","ENSG00000197958",0.617157849063804
"candidate_enh_10","ENSG00000198917",0.493030010988748
"candidate_enh_10","ENSG00000107290",0.00521047898384587
"candidate_enh_10","ENSG00000125482",0.666328485695907
"candidate_enh_10","ENSG00000125484",0.372285694309987
"candidate_enh_10","ENSG00000125485",0.354336866578714
"candidate_enh_10","ENSG00000148248",0.526523546355096
"candidate_enh_10","ENSG00000148288",0.222444818565219
"candidate_enh_10","ENSG00000148290",0.198388182974485
"candidate_enh_10","ENSG00000148291",0.535478092115192
"candidate_enh_10","ENSG00000148296",0.590012460035718
"candidate_enh_10","ENSG00000148297",0.129474435201415
"candidate_enh_10","ENSG00000148300",0.425938992646343
"candidate_enh_10","ENSG00000148303",0.642842635915445
"candidate_enh_10","ENSG00000148308",0.845219903846884
"candidate_enh_10","ENSG00000160271",0.681626577068279
"candidate_enh_10","ENSG00000160293",0.622968585926081
"candidate_enh_10","ENSG00000160325",0.0211200702319764
"candidate_enh_10","ENSG00000160326",0.86689204465426
"candidate_enh_10","ENSG00000160563",0.596180452101261
"candidate_enh_10","ENSG00000165698",0.411345570047507
"candidate_enh_10","ENSG00000165699",0.150340784062404
"candidate_enh_10","ENSG00000165702",0.0207494527445175
"candidate_enh_10","ENSG00000198870",0.327681299877945
"candidate_enh_10","ENSG00000122140",0.765237357720457
"candidate_enh_10","ENSG00000130559",0.705171123135769
"candidate_enh_10","ENSG00000130560",0.0179172185699677
"candidate_enh_10","ENSG00000148411",0.746784475465927
"candidate_enh_10","ENSG00000160345",0.44639497667803
"candidate_enh_10","ENSG00000160360",0.747727728353732
"candidate_enh_10","ENSG00000165661",0.21393330709751
"candidate_enh_10","ENSG00000165684",0.454392673855842
"candidate_enh_10","ENSG00000165688",0.0150038846566472
"candidate_enh_10","ENSG00000165689",0.564835229316385
"candidate_enh_10","ENSG00000196422",0.601656840858022
"candidate_enh_10","ENSG00000213221",0.977645113821065
"candidate_enh_10","ENSG00000238227",0.444896887218494
"candidate_enh_10","ENSG00000107372",0.722115465202385
"candidate_enh_10","ENSG00000119125",0.388077159003018
"candidate_enh_10","ENSG00000135046",0.434506970547047
"candidate_enh_10","ENSG00000165092",0.239990728192606
"candidate_enh_10","ENSG00000104131",0.878990952696802
"candidate_enh_10","ENSG00000187840",0.282931756405588
"candidate_enh_10","ENSG00000069482",0.599717071379583
"candidate_enh_10","ENSG00000135821",0.52676298965218
"candidate_enh_10","ENSG00000147669",0.524728615404063
"candidate_enh_10","ENSG00000122026",0.462636814116688
"candidate_enh_10","ENSG00000100316",0.842517705324149
"candidate_enh_10","ENSG00000155380",0.0651685555736217
"candidate_enh_10","ENSG00000196683",0.736902304241569
"candidate_enh_10","ENSG00000176890",0.286037175489744
"candidate_enh_10","ENSG00000198786",0.143365460633134
"candidate_enh_10","ENSG00000198840",0.368648462345476
"candidate_enh_11","ENSG00000069275",0.101335220815715
"candidate_enh_11","ENSG00000117222",0.506476172938792
"candidate_enh_11","ENSG00000117266",0.125328203422082
"candidate_enh_11","ENSG00000117280",0.349125639511438
"candidate_enh_11","ENSG00000133059",0.782333203320563
"candidate_enh_11","ENSG00000133065",0.00646971449892253
"candidate_enh_11","ENSG00000133069",0.755884796244445
"candidate_enh_11","ENSG00000158711",0.143653385217494
"candidate_enh_11","ENSG00000158715",0.853661923693592
"candidate_enh_11","ENSG00000162873",0.275550158677214
"candidate_enh_11","ENSG00000174529",0.940298325542168
"candidate_enh_11","ENSG00000196188",0.957912667629839
"candidate_enh_11","ENSG00000196550",0.0707690228052531
"candidate_enh_11","ENSG00000065600",0.0939847789070364
"candidate_enh_11","ENSG00000066027",0.86766980936506
"candidate_enh_11","ENSG00000082512",0.525136939006615
"candidate_enh_11","ENSG00000117625",0.777155935155663
"candidate_enh_11","ENSG00000117650",0.753917035986838
"candidate_enh_11","ENSG00000117691",0.0101405546490489
"candidate_enh_11","ENSG00000117697",0.620516101374975
"candidate_enh_11","ENSG00000123684",0.181175427455465
"candidate_enh_11","ENSG00000123685",0.970560382033924
"candidate_enh_11","ENSG00000136643",0.772988031269651
"candidate_enh_11","ENSG00000143476",0.880084055373838
"candidate_enh_11","ENSG00000143493",0.820729967968426
"candidate_enh_11","ENSG00000162769",0.566841098008374
"candidate_enh_11","ENSG00000162772",0.117028527350839
"candidate_enh_11","ENSG00000170385",0.918491523614224
"candidate_enh_11","ENSG00000174606",0.347772093966896
"candidate_enh_11","ENSG00000203705",0.453190642428583
"candidate_enh_11","ENSG00000014138",0.895159018692317
"candidate_enh_11","ENSG00000014216",0.477626950489564
"candidate_enh_11","ENSG00000068831",0.533751937764947
"candidate_enh_11","ENSG00000068971",0.280272962315159
"candidate_enh_11","ENSG00000068976",0.95077614425023
"candidate_enh_11","ENSG00000087365",0.928765402634269
"candidate_enh_11","ENSG00000110046",0.429058164244376
"candidate_enh_11","ENSG00000110047",0.610595518377846
"candidate_enh_11","ENSG00000126391",0.862309820620935
"candidate_enh_11","ENSG00000133884",0.298402412038335
"candidate_enh_11","ENSG00000133895",0.203675468603993
"candidate_enh_11","ENSG00000142186",0.347694899772691
"candidate_enh_11","ENSG00000146670",0.873355203669241
"candidate_enh_11","ENSG00000149792",0.927473557117657
"candidate_enh_11","ENSG00000149798",0.972048133261127
"candidate_enh_11","ENSG00000149806",0.0380717171480559
"candidate_enh_11","ENSG00000149809",0.844116128845381
"candidate_enh_11","ENSG00000149823",0.545628216746173
"candidate_enh_11","ENSG00000162241",0.108230614985201
"candidate_enh_11","ENSG00000162298",0.0251930635182225
"candidate_enh_11","ENSG00000162300",0.00983650961801254
"candidate_enh_11","ENSG00000168056",0.808626733829157
"candidate_enh_11","ENSG00000168061",0.533318338408017
"candidate_enh_11","ENSG00000168062",0.796217938760092
"candidate_enh_11","ENSG00000168066",0.628936046805356
"candidate_enh_11","ENSG00000168067",0.251900201773568
"candidate_enh_11","ENSG00000171219",0.600484268240791
"candidate_enh_11","ENSG00000172500",0.862446374535949
"candidate_enh_11","ENSG00000172732",0.903974682688263
"candidate_enh_11","ENSG00000172757",0.862368623028136
"candidate_enh_11","ENSG00000172922",0.318823111427099
"candidate_enh_11","ENSG00000172977",0.0797937143216159
"candidate_enh_11","ENSG00000173039",0.126025490874005
"candidate_enh_11","ENSG00000173327",0.562187421347712
"candidate_enh_11","ENSG00000173442",0.393681009894535
"candidate_enh_11","ENSG00000173465",0.115894443284002
"candidate_enh_11","ENSG00000173825",0.995334872039269
"candidate_enh_11","ENSG00000174276",0.907613471633851
"candidate_enh_11","ENSG00000174516",0.848495096589036
"candidate_enh_11","ENSG00000174547",0.0132150032058667
"candidate_enh_11","ENSG00000174669",0.618072059893614
"candidate_enh_11","ENSG00000174684",0.513183891868073
"candidate_enh_11","ENSG00000174744",0.832327077570538
"candidate_enh_11","ENSG00000174851",0.349631736831156
"candidate_enh_11","ENSG00000174871",0.494912162270757
"candidate_enh_11","ENSG00000174903",0.464641791277948
"candidate_enh_11","ENSG00000174996",0.240482393286519
"candidate_enh_11","ENSG00000175115",0.139125558103005
"candidate_enh_11","ENSG00000175294",0.838930591464162
"candidate_enh_11","ENSG00000175334",0.936751911883584
"candidate_enh_11","ENSG00000175376",0.952013461241667
"candidate_enh_11","ENSG00000175467",0.976213514024486
"candidate_enh_11","ENSG00000175550",0.106900890783353
"candidate_enh_11","ENSG00000175573",0.620121828359125
"candidate_enh_11","ENSG00000175592",0.874637096773444
"candidate_enh_11","ENSG00000175602",0.343641452367852
"candidate_enh_11","ENSG00000176973",0.769731847977938
"candidate_enh_11","ENSG00000197136",0.610956409133622
"candidate_enh_11","ENSG00000204710",0.80042754947916
"candidate_enh_11","ENSG00000213445",0.798763994807527
"candidate_enh_11","ENSG00000213465",0.653783121963289
"candidate_enh_11","ENSG00000254470",0.899123595520738
"candidate_enh_11","ENSG00000254986",0.593563975087561
"candidate_enh_11","ENSG00000009780",0.88639731336503
"candidate_enh_11","ENSG00000090020",0.572328286760371
"candidate_enh_11","ENSG00000090273",0.747935347550563
"candidate_enh_11","ENSG00000117748",0.83432119777705
"candidate_enh_11","ENSG00000117751",0.817196764200122
"candidate_enh_11","ENSG00000117758",0.976315789660288
"candidate_enh_11","ENSG00000120656",0.110315983352092
"candidate_enh_11","ENSG00000126698",0.296851737393431
"candidate_enh_11","ENSG00000126705",0.275699959398567
"candidate_enh_11","ENSG00000126709",0.455183656303948
"candidate_enh_11","ENSG00000130766",0.617836899634602
"candidate_enh_11","ENSG00000130768",0.344525846776467
"candidate_enh_11","ENSG00000130770",0.686915129161251
"candidate_enh_11","ENSG00000130772",0.0382052388757855
"candidate_enh_11","ENSG00000130775",0.477811841715147
"candidate_enh_11","ENSG00000142733",0.718180197909588
"candidate_enh_11","ENSG00000142751",0.544320619971092
"candidate_enh_11","ENSG00000142765",0.288061915263671
"candidate_enh_11","ENSG00000142784",0.473615207855652
"candidate_enh_11","ENSG00000158161",0.659491319247853
"candidate_enh_11","ENSG00000158195",0.28159245685727
"candidate_enh_11","ENSG00000162419",0.329927955716873
"candidate_enh_11","ENSG00000169403",0.824605055630834
"candidate_enh_11","ENSG00000174950",0.775874455080345
"candidate_enh_11","ENSG00000175707",0.859947611389941
"candidate_enh_11","ENSG00000180098",0.69513648702601
"candidate_enh_11","ENSG00000180198",0.464807103735385
"candidate_enh_11","ENSG00000181773",0.585562438436128
"candidate_enh_11","ENSG00000186501",0.861203196130125
"candidate_enh_11","ENSG00000198492",0.928603614231067
"candidate_enh_11","ENSG00000198746",0.0139618392818757
"candidate_enh_11","ENSG00000204138",0.0440166119497302
"candidate_enh_11","ENSG00000253368",0.8846289287612
"candidate_enh_11","ENSG00000005194",0.757516146743512
"candidate_enh_11","ENSG00000051108",0.396951988005939
"candidate_enh_11","ENSG00000070761",0.327519188159239
"candidate_enh_11","ENSG00000070770",0.981143868693048
"candidate_enh_11","ENSG00000087263",0.711940286654694
"candidate_enh_11","ENSG00000088682",0.327616337650184
"candidate_enh_11","ENSG00000102900",0.896821397490381
"candidate_enh_11","ENSG00000102931",0.637722449235056
"candidate_enh_11","ENSG00000102934",0.631520274008876
"candidate_enh_11","ENSG00000102978",0.301556931976923
"candidate_enh_11","ENSG00000102996",0.285839332105896
"candidate_enh_11","ENSG00000103005",0.962212821920112
"candidate_enh_11","ENSG00000103021",0.666581602724033
"candidate_enh_11","ENSG00000125124",0.0956927098435767
"candidate_enh_11","ENSG00000125144",0.88395190949335
"candidate_enh_11","ENSG00000125148",0.40882255026897
"candidate_enh_11","ENSG00000125170",0.942547165204761
"candidate_enh_11","ENSG00000135736",0.915418747807261
"candidate_enh_11","ENSG00000140848",0.266690339400516
"candidate_enh_11","ENSG00000140854",0.669348852944737
"candidate_enh_11","ENSG00000140859",0.864948888678936
"candidate_enh_11","ENSG00000159461",0.259307726379177
"candidate_enh_11","ENSG00000159579",0.0705314289566921
"candidate_enh_11","ENSG00000159648",0.505201427851806
"candidate_enh_11","ENSG00000166188",0.450279973790601
"candidate_enh_11","ENSG00000167005",0.141711056852814
"candidate_enh_11","ENSG00000172775",0.673495037445109
"candidate_enh_11","ENSG00000187193",0.463817953771246
"candidate_enh_11","ENSG00000198417",0.898239190230032
"candidate_enh_11","ENSG00000069702",0.557022619932708
"candidate_enh_11","ENSG00000097046",0.217592443181224
"candidate_enh_11","ENSG00000122482",0.379955258819123
"candidate_enh_11","ENSG00000122484",0.39230834357806
"candidate_enh_11","ENSG00000162669",0.473438210522549
"candidate_enh_11","ENSG00000174842",0.66213174915162
"candidate_enh_11","ENSG00000189195",0.63002304687591
"candidate_enh_11","ENSG00000004939",0.506840534201659
"candidate_enh_11","ENSG00000005961",0.374466621602463
"candidate_enh_11","ENSG00000012048",0.130977055629223
"candidate_enh_11","ENSG00000013306",0.857501781443896
"candidate_enh_11","ENSG00000030582",0.633124308182358
"candidate_enh_11","ENSG00000067596",0.628955614378051
"candidate_enh_11","ENSG00000087152",0.38715927636713
"candidate_enh_11","ENSG00000091947",0.92034015317595
"candidate_enh_11","ENSG00000108309",0.488161923152616
"candidate_enh_11","ENSG00000108312",0.579373558860826
"candidate_enh_11","ENSG00000108840",0.293082541252929
"candidate_enh_11","ENSG00000108849",0.151680501492148
"candidate_enh_11","ENSG00000108852",0.400433438689466
"candidate_enh_11","ENSG00000108861",0.982286489960887
"candidate_enh_11","ENSG00000108883",0.978769479852663
"candidate_enh_11","ENSG00000125319",0.89488983209588
"candidate_enh_11","ENSG00000131094",0.0917274108149604
"candidate_enh_11","ENSG00000131097",0.487260379920721
"candidate_enh_11","ENSG00000136448",0.485626789856296
"candidate_enh_11","ENSG00000141349",0.498963017877675
"candidate_enh_11","ENSG00000161647",0.831533263580186
"candidate_enh_11","ENSG00000161654",0.248850984440805
"candidate_enh_11","ENSG00000161682",0.380016908041957
"candidate_enh_11","ENSG00000161692",0.605371653882393
"candidate_enh_11","ENSG00000161714",0.121367160346752
"candidate_enh_11","ENSG00000168591",0.70598806045983
"candidate_enh_11","ENSG00000172992",0.448434404111961
"candidate_enh_11","ENSG00000175832",0.777083778869413
"candidate_enh_11","ENSG00000175906",0.517140216041601
"candidate_enh_11","ENSG00000180329",0.674912861289776
"candidate_enh_11","ENSG00000180340",0.665398482268008
"candidate_enh_11","ENSG00000181513",0.97231009613057
"candidate_enh_11","ENSG00000182963",0.88593333360781
"candidate_enh_11","ENSG00000184988",0.0674527984278015
"candidate_enh_11","ENSG00000186185",0.46212241636543
"candidate_enh_11","ENSG00000186566",0.905340322413968
"candidate_enh_11","ENSG00000188554",0.203767037770371
"candidate_enh_11","ENSG00000011304",0.229303860517905
"candidate_enh_11","ENSG00000064666",0.269816189890677
"candidate_enh_11","ENSG00000064687",0.915883863388704
"candidate_enh_11","ENSG00000064932",0.973168776368772
"candidate_enh_11","ENSG00000065000",0.00177558190535595
"candidate_enh_11","ENSG00000065268",0.857322196403205
"candidate_enh_11","ENSG00000070388",0.922295539953722
"candidate_enh_11","ENSG00000070404",0.922849682264333
"candidate_enh_11","ENSG00000070423",0.117424730931849
"candidate_enh_11","ENSG00000071564",0.310851964773033
"candidate_enh_11","ENSG00000071626",0.0449892096055171
"candidate_enh_11","ENSG00000071655",0.465256809942394
"candidate_enh_11","ENSG00000079313",0.675154483506848
"candidate_enh_11","ENSG00000099622",0.031142093744739
"candidate_enh_11","ENSG00000099624",0.438448208427603
"candidate_enh_11","ENSG00000099625",0.53217176723907
"candidate_enh_11","ENSG00000099804",0.725846556577311
"candidate_enh_11","ENSG00000099817",0.251191925666719
"candidate_enh_11","ENSG00000099821",0.132476568559072
"candidate_enh_11","ENSG00000099840",0.830243041465546
"candidate_enh_11","ENSG00000099864",0.596858163084095
"candidate_enh_11","ENSG00000099866",0.840061420842355
"candidate_enh_11","ENSG00000099875",0.987948549304581
"candidate_enh_11","ENSG00000104885",0.386382372011103
"candidate_enh_11","ENSG00000104886",0.0264300081743971
"candidate_enh_11","ENSG00000104897",0.848340706947706
"candidate_enh_11","ENSG00000105556",0.0419302543455663
"candidate_enh_11","ENSG00000115255",0.995315890626369
"candidate_enh_11","ENSG00000115257",0.21182713842104
"candidate_enh_11","ENSG00000115268",0.0211545269724679
"candidate_enh_11","ENSG00000115286",0.0810515404986347
"candidate_enh_11","ENSG00000116014",0.418011213733107
"candidate_enh_11","ENSG00000116017",0.605548132958172
"candidate_enh_11","ENSG00000118046",0.959797079672918
"candidate_enh_11","ENSG00000119559",0.829320127051503
"candidate_enh_11","ENSG00000127540",0.434561583779845
"candidate_enh_11","ENSG00000129911",0.691381292561371
"candidate_enh_11","ENSG00000129946",0.676085024238042
"candidate_enh_11","ENSG00000129951",0.959527120444782
"candidate_enh_11","ENSG00000129968",0.51958179748856
"candidate_enh_11","ENSG00000130005",0.825301137397703
"candidate_enh_11","ENSG00000130270",0.607924027381093
"candidate_enh_11","ENSG00000133243",0.107465967190135
"candidate_enh_11","ENSG00000133275",0.362985166974684
"candidate_enh_11","ENSG00000141933",0.607048835399659
"candidate_enh_11","ENSG00000141934",0.983347480979963
"candidate_enh_11","ENSG00000160953",0.248402735332341
"candidate_enh_11","ENSG00000167468",0.107191914248507
"candidate_enh_11","ENSG00000167470",0.623212934405128
"candidate_enh_11","ENSG00000172081",0.365400830836003
"candidate_enh_11","ENSG00000172232",0.925333986800361
"candidate_enh_11","ENSG00000172270",0.0646388824098658
"candidate_enh_11","ENSG00000175221",0.229678784159658
"candidate_enh_11","ENSG00000180448",0.166401426377055
"candidate_enh_11","ENSG00000181588",0.702598976467112
"candidate_enh_11","ENSG00000181781",0.877042862129157
"candidate_enh_11","ENSG00000182087",0.0693546459155912
"candidate_enh_11","ENSG00000185198",0.571008993769956
"candidate_enh_11","ENSG00000185761",0.064686280976486
"candidate_enh_11","ENSG00000196415",0.117041764686517
"candidate_enh_11","ENSG00000197540",0.203795073341149
"candidate_enh_11","ENSG00000197766",0.748552132986138
"candidate_enh_11","ENSG00000198858",0.305307489621028
"candidate_enh_11","ENSG00000213638",0.157149647529981
"candidate_enh_11","ENSG00000227500",0.68198415366165
"candidate_enh_11","ENSG00000228300",0.0100005337298254
"candidate_enh_11","ENSG00000005007",0.136374027682668
"candidate_enh_11","ENSG00000006015",0.118853594052318
"candidate_enh_11","ENSG00000006016",0.639808272802656
"candidate_enh_11","ENSG00000051128",0.0753963890374796
"candidate_enh_11","ENSG00000064490",0.93224946000175
"candidate_enh_11","ENSG00000064545",0.499799736094979
"candidate_enh_11","ENSG00000064547",0.861999212172057
"candidate_enh_11","ENSG00000064607",0.965229319156108
"candidate_enh_11","ENSG00000089639",0.471353884641962
"candidate_enh_11","ENSG00000105655",0.425346741569325
"candidate_enh_11","ENSG00000105656",0.842548180579376
"candidate_enh_11","ENSG00000105662",0.0625650070813656
"candidate_enh_11","ENSG00000105669",0.448504564849471
"candidate_enh_11","ENSG00000105671",0.0711418784499557
"candidate_enh_11","ENSG00000105676",0.128841911020083
"candidate_enh_11","ENSG00000105696",0.515152725513494
"candidate_enh_11","ENSG00000105700",0.135016361687875
"candidate_enh_11","ENSG00000105701",0.934593503257724
"candidate_enh_11","ENSG00000105705",0.894228562377687
"candidate_enh_11","ENSG00000105708",0.375555814968069
"candidate_enh_11","ENSG00000105717",0.44003711866308
"candidate_enh_11","ENSG00000105726",0.122937111908602
"candidate_enh_11","ENSG00000129933",0.143808736353
"candidate_enh_11","ENSG00000130511",0.887249376473744
"candidate_enh_11","ENSG00000130513",0.322099518401836
"candidate_enh_11","ENSG00000160161",0.651777171580352
"candidate_enh_11","ENSG00000167487",0.936917751512551
"candidate_enh_11","ENSG00000167491",0.945858681367666
"candidate_enh_11","ENSG00000178093",0.79978542134678
"candidate_enh_11","ENSG00000181035",0.455051969556733
"candidate_enh_11","ENSG00000181896",0.0713986367991111
"candidate_enh_11","ENSG00000184162",0.582961863895382
"candidate_enh_11","ENSG00000186010",0.269764076280675
"candidate_enh_11","ENSG00000213988",0.548248419781161
"candidate_enh_11","ENSG00000221983",0.040852232454538
"candidate_enh_11","ENSG00000223802",0.845060057482991
"candidate_enh_11","ENSG00000250067",0.866036144147729
"candidate_enh_11","ENSG00000254901",0.314231334534186
"candidate_enh_11","ENSG00000256771",0.580941748944752
"candidate_enh_11","ENSG00000010361",0.700673925323436
"candidate_enh_11","ENSG00000039650",0.234392482909892
"candidate_enh_11","ENSG00000062822",0.634763109862512
"candidate_enh_11","ENSG00000104946",0.978789085871843
"candidate_enh_11","ENSG00000104960",0.92712528235293
"candidate_enh_11","ENSG00000104973",0.661470872843758
"candidate_enh_11","ENSG00000105053",0.555501238756718
"candidate_enh_11","ENSG00000105374",0.774472200215109
"candidate_enh_11","ENSG00000105379",0.754269844756189
"candidate_enh_11","ENSG00000105383",0.903620005418053
"candidate_enh_11","ENSG00000105472",0.206124523246341
"candidate_enh_11","ENSG00000105497",0.527750043543727
"candidate_enh_11","ENSG00000131398",0.276876307154999
"candidate_enh_11","ENSG00000131400",0.12332344431621
"candidate_enh_11","ENSG00000131408",0.139370265539367
"candidate_enh_11","ENSG00000131409",0.617253098972691
"candidate_enh_11","ENSG00000142528",0.794600909685529
"candidate_enh_11","ENSG00000142530",0.807958003169212
"candidate_enh_11","ENSG00000142544",0.116493631175708
"candidate_enh_11","ENSG00000160318",0.628297216075373
"candidate_enh_11","ENSG00000161671",0.11193938297236
"candidate_enh_11","ENSG00000161677",0.265669296440944
"candidate_enh_11","ENSG00000167747",0.6166901935087
"candidate_enh_11","ENSG00000167748",0.853749995747634
"candidate_enh_11","ENSG00000167759",0.67056015055038
"candidate_enh_11","ENSG00000169136",0.164726157592458
"candidate_enh_11","ENSG00000186806",0.656619711851075
"candidate_enh_11","ENSG00000196961",0.19531516459469
"candidate_enh_11","ENSG00000204673",0.436035481306845
"candidate_enh_11","ENSG00000213023",0.7964580997931
"candidate_enh_11","ENSG00000213024",0.718631325613722
"candidate_enh_11","ENSG00000235034",0.844566346627535
"candidate_enh_11","ENSG00000262874",0.763326982507192
"candidate_enh_11","ENSG00000076321",0.310148637696389
"candidate_enh_11","ENSG00000117592",0.301065479402967
"candidate_enh_11","ENSG00000117593",0.831593216667785
"candidate_enh_11","ENSG00000117601",0.45429689995789
"candidate_enh_11","ENSG00000120334",0.813108886600493
"candidate_enh_11","ENSG00000135870",0.571584697114963
"candidate_enh_11","ENSG00000152061",0.124758494279054
"candidate_enh_11","ENSG00000183831",0.665129539653719
"candidate_enh_11","ENSG00000185278",0.923285484315222
"candidate_enh_11","ENSG00000064787",0.864234322866431
"candidate_enh_11","ENSG00000101132",0.570357343628548
"candidate_enh_11","ENSG00000171940",0.900365711522254
"candidate_enh_11","ENSG00000057935",0.943787543202575
"candidate_enh_11","ENSG00000115944",0.00125003310077934
"candidate_enh_11","ENSG00000115970",0.859925979305686
"candidate_enh_11","ENSG00000138036",0.315008667099073
"candidate_enh_11","ENSG00000143924",0.511639407356483
"candidate_enh_11","ENSG00000152518",0.127301863988031
"candidate_enh_11","ENSG00000152527",0.797594163052432
"candidate_enh_11","ENSG00000162878",0.881996753055814
"candidate_enh_11","ENSG00000115750",0.572846891509277
"candidate_enh_11","ENSG00000115756",0.34128586293556
"candidate_enh_11","ENSG00000115758",0.211785967337674
"candidate_enh_11","ENSG00000115761",0.0667963194688855
"candidate_enh_11","ENSG00000119185",0.145659953310944
"candidate_enh_11","ENSG00000119203",0.105526058755476
"candidate_enh_11","ENSG00000134308",0.150417575503725
"candidate_enh_11","ENSG00000134317",0.985814614897984
"candidate_enh_11","ENSG00000134318",0.130110541453994
"candidate_enh_11","ENSG00000134330",0.369660916028969
"candidate_enh_11","ENSG00000143870",0.769725160075615
"candidate_enh_11","ENSG00000143882",0.73496603158777
"candidate_enh_11","ENSG00000151694",0.0369324835262907
"candidate_enh_11","ENSG00000162976",0.576558073086244
"candidate_enh_11","ENSG00000171848",0.0212042164094084
"candidate_enh_11","ENSG00000172059",0.0231554339798507
"candidate_enh_11","ENSG00000114999",0.680600832435994
"candidate_enh_11","ENSG00000125611",0.402735323796544
"candidate_enh_11","ENSG00000125618",0.0893134417054472
"candidate_enh_11","ENSG00000125630",0.799729340431401
"candidate_enh_11","ENSG00000125637",0.863491245454096
"candidate_enh_11","ENSG00000136682",0.769076057079919
"candidate_enh_11","ENSG00000144130",0.830029190134141
"candidate_enh_11","ENSG00000144134",0.280193258188919
"candidate_enh_11","ENSG00000144136",0.00428835496082754
"candidate_enh_11","ENSG00000144161",0.292392083430438
"candidate_enh_11","ENSG00000153107",0.666194713499499
"candidate_enh_11","ENSG00000153208",0.9071706076425
"candidate_enh_11","ENSG00000153214",0.9864306009575
"candidate_enh_11","ENSG00000169607",0.780615053623001
"candidate_enh_11","ENSG00000188177",0.229056637544146
"candidate_enh_11","ENSG00000115084",0.685135119827752
"candidate_enh_11","ENSG00000115091",0.064451372143975
"candidate_enh_11","ENSG00000138756",0.0407623194718057
"candidate_enh_11","ENSG00000138767",0.714274121536571
"candidate_enh_11","ENSG00000138772",0.582969334437943
"candidate_enh_11","ENSG00000156269",0.936553549813503
"candidate_enh_11","ENSG00000163291",0.0723157148934993
"candidate_enh_11","ENSG00000169288",0.118807157575989
"candidate_enh_11","ENSG00000163297",0.0251921195149379
"candidate_enh_11","ENSG00000008853",0.856433334673761
"candidate_enh_11","ENSG00000104679",0.155456387244929
"candidate_enh_11","ENSG00000104689",0.548724033650918
"candidate_enh_11","ENSG00000120889",0.46768029829312
"candidate_enh_11","ENSG00000120896",0.548889350776386
"candidate_enh_11","ENSG00000120913",0.203456114677733
"candidate_enh_11","ENSG00000147439",0.248539500703194
"candidate_enh_11","ENSG00000147454",0.102486031270263
"candidate_enh_11","ENSG00000147457",0.754181245267192
"candidate_enh_11","ENSG00000158941",0.0379862818400943
"candidate_enh_11","ENSG00000197217",0.918704451546667
"candidate_enh_11","ENSG00000241852",0.564458803285086
"candidate_enh_11","ENSG00000095380",0.298481411096984
"candidate_enh_11","ENSG00000095383",0.625944835554329
"candidate_enh_11","ENSG00000106785",0.739936145149408
"candidate_enh_11","ENSG00000106789",0.804075661787708
"candidate_enh_11","ENSG00000119514",0.078419469904835
